LOC729711	729711
LOC729722	729722
DNAJC27-AS1	729723
LOC729724	729724
RPL12P1	729727
LOC729732	729732
CTGLF9P	728005
C11orf89	728008
RPL35P3	728010
LOC728012	728012
CBWD7	728013
LOC728015	728015
LOC728019	728019
DUX4L14	728022
H2AFZP3	728023
LOC728024	728024
LOC728026	728026
LOC728034	728034
CT47A10	728036
SSR4P1	728039
LOC728040	728040
CT47A9	728042
PPBPL1	728045
LOC728047	728047
LOC728048	728048
CT47A8	728049
LOC728052	728052
BMS1P1	728053
LOC728054	728054
LOC728056	728056
LOC728061	728061
CT47A6	728062
LOC728064	728064
LOC728065	728065
LOC728066	728066
FAM203B	728071
CT47A5	728072
LOC728073	728073
CT47A4	728075
LINC00290	728081
CT47A3	728082
LOC728084	728084
RPL15P18	728088
CT47A2	728090
LOC728093	728093
LOC728095	728095
CT47A1	728096
FAM8A2P	728097
LOC728098	728098
LOC728099	728099
LOC728100	728100
RPL23AP50	728106
HMGN1P31	728111
ANXA8L1	728113
LOC728114	728114
LOC440311	440311
LOC440313	440313
LOC440330	440330
LOC440335	440335
LOC440337	440337
61E3.4	440345
LOC440346	440346
NPIPL2	440348
NPIPL1	440350
RUNDC2C	440352
LOC440353	440353
LOC440354	440354
LOC440356	440356
CSDAP1	440359
LOC440361	440361
HERC2P4	440362
HERC2P8	440366
RAB43P1	440375
LOC440386	440386
CTRB2	440387
FLJ46320	440390
PSMC1P12	644094
SDHAF1	644096
LOC644100	644100
CBX3P9	644101
RPL29P18	644103
RPSAP50	644109
LOC644110	644110
RPS14P9	644119
RPL23AP53	644128
HMGB1P15	644129
CCT8P1	644131
LOC644135	644135
GOT2P3	644138
PIRT	644139
LOC644145	644145
RPS14P8	644146
WIPF3	644150
DNM1P31	644153
RPL10AP8	644154
DND1P1	644157
LOC644158	644158
LOC644159	644159
LOC644160	644160
BCRP3	644165
RPS26P20	644166
DRGX	644168
LOC644169	644169
USP27X	389856
CENPVL1	389857
PAGE2B	389860
SERBP1P1	389866
SEPHS1P4	389873
ZCCHC13	389874
PA2G4P1	389884
LOC389895	389895
UBE2NL	389898
LOC389901	389901
CSAG3	389903
LOC389906	389906
HSP90AA6P	441051
LOC441052	441052
C4orf47	441054
DUX4L4	441056
MGC39584	441058
MARCH11	441061
GUSBP8	441066
FLJ31104	441072
RPL26P19	441073
LOC441081	441081
LOC441086	441086
LOC441087	441087
CRSP8P	441089
FLJ42709	441094
LOC441098	441098
C5orf56	441108
RPLP0P9	441114
FLJ16171	441116
LINC00266-3	441123
LOC441124	441124
ARPC3P5	441131
IMPDH1P9	441132
KRT18P38	441133
C6orf226	441150
TMEM151B	441151
RPL7AP34	441154
LOC441155	441155
KRT19P1	441160
OOEP	441161
CNN2P9	441166
LOC441167	441167
FAM26F	441168
FLJ46906	441172
LOC441177	441177
LOC441178	441178
LOC441179	441179
RNF216P1	441191
PMS2CL	441194
LOC441204	441204
ZNRF2P1	441208
LOC729737	729737
LOC729739	729739
ZNF878	729747
PRSS44	729756
OR4F29	729759
RPL12P18	729760
RPL23AP45	729764
CEACAM18	729767
UQCRHP2	729769
LOC729770	729770
LOC729774	729774
LOC729779	729779
RPS10P8	729780
GOLGA8C	729786
RPS15P5	729789
LOC729790	729790
RPL23AP63	729798
LOC729799	729799
LOC729800	729800
LOC729806	729806
DNM1P34	729809
LOC729810	729810
LOC729815	729815
DHFRP2	729816
LOC729817	729817
ST13P20	729828
FAM160A1	729830
LOC729835	729835
GGTLC4P	729838
LOC729839	729839
RPS2P50	729842
LOC729852	729852
LOC729856	729856
RGPD2	729857
LOC729859	729859
LOC729860	729860
LOC729862	729862
LOC729866	729866
LOC729867	729867
LOC729870	729870
TBC1D3	729873
TBC1D3H	729877
LOC729879	729879
VN1R101P	729885
LOC729887	729887
DOC2GP	390213
OR7E145P	390215
IFITM9P	390218
FOLR1P1	390221
FAM60CP	728115
ZBTB8B	728116
FAM22A	728118
LOC728121	728121
RPSAP30	728126
AGAP10	728127
RPL7AP26	728128
FAM22D	728130
RPS6P6	728131
TSPY9	728132
RPL23AP18	728134
TSPY3	728137
LOC728138	728138
RPL7AP70	728139
LOC728143	728143
LOC728145	728145
LOC728147	728147
ANKRD20A6P	728157
LOC728158	728158
ST13P11	728162
KRT8P31	728167
DUX4L16	728169
LOC728170	728170
LOC728175	728175
LOC728178	728178
RPL7AP36	728179
LOC728190	728190
LINC00460	728192
RSPH10B2	728194
LOC728195	728195
LOC728196	728196
RPL36AP7	728202
RPL23AP75	728207
LOC728208	728208
FAM155A	728215
LOC728218	728218
KRTAP4-8	728224
GGTLC3	728226
LOC728228	728228
TMEM191B	728229
UBTFL5	728231
PI4KAP1	728233
HMGN2P16	728234
MAGED4	728239
XAGE2B	728242
RPS12P29	728244
LOC728247	728247
RPL8P1	387046
LINC00533	387055
LOC644172	644172
LOC644173	644173
SYCE3	644186
LOC644189	644189
RPS26P8	644191
LOC644192	644192
RPLP2P2	644198
RPL12P27	644202
LOC644203	644203
GAPDHP32	644213
PHBP11	644214
LOC644215	644215
TRPC6P	644218
ACTBP11	644220
RPL9P4	644223
AURKBPS1	644233
RPL7AP43	644236
GAPDHP33	644237
LOC644242	644242
LOC644246	644246
LOC644248	644248
LOC644249	644249
MAPK8IPP	644253
DND1P2	644256
LOC644257	644257
LOC644261	644261
LOC644265	644265
LOC644269	644269
LOC644277	644277
FLJ43489	644283
LOC644285	644285
LOC644295	644295
FAM215B	644297
LOC644303	644303
RPS20P19	644309
LOC644310	644310
MT1IP	644314
RPS7P11	644315
FLJ43315	644316
LOC644325	644325
TPM3P5	644330
ATP5F1P3	644333
LOC644335	644335
RPL37AP8	644338
LOC644339	644339
ZCCHC18	644353
LOC644354	644354
GPX8	493869
TMEM9B-AS1	493900
RNASE12	493901
PHOSPHO2	493911
PAPPA-AS1	493913
MT1P1	493987
CVMRF	494028
MENOQ1	494029
RBMXL1	494115
SPANXN1	494118
SPANXN2	494119
LOC494127	494127
LOC494141	494141
DFNM2	494142
CHAC2	494143
DFNB55	494148
DFNB56	494149
LOC494150	494150
FBXO47	494188
SPANXN5	494197
MIR361	494323
MIR375	494324
MIR376A1	494325
MIR377	494326
MIR378A	494327
MIR379	494328
MIR380	494329
MIR381	494330
MIR382	494331
MIR383	494332
MIR384	494333
MIR422A	494334
MIR423	494335
MIR424	494336
MIR425	494337
NRCLP3	494446
COILP2	494447
RNF165	494470
DFNB59	494513
C18orf56	494514
TBCAP1	494540
TBCAP2	494541
TBCAP3	494542
WEE2	494551
TWF1P2	494555
LOC494558	494558
KU-MEL-3	497048
FLJ25758	497049
GLC1I	497188
TIFAB	497189
CLEC18B	497190
CLN9	497231
LOC497256	497256
LOC497257	497257
BDNF-AS1	497258
C18orf61	497259
LINC00293	497634
TCEA1P2	399511
SLC25A35	399512
OTSC7	399516
TIMM8AP1	399520
TCEA1P4	399553
GLC1H	399564
GLC3C	399565
FAM32B	399656
MEX3D	399664
FAM102A	399665
ARL2BPP1	399666
LINC00086	399668
ZNF321P	399669
RPL13AP17	399670
HEATR4	399671
MYO18A	399687
MGC50722	399693
SHC4	399694
CTXN2	399697
LINC00200	399706
LOC399708	399708
LOC399715	399715
DKFZp667F0711	399716
FLJ45983	399717
C10orf114	399726
LOC399744	399744
ACTR3BP5	399746
CAP1P2	399748
LOC399753	399753
BMS1P5	399761
PRKRIRP3	399774
LOC399783	399783
LOC399804	399804
FLJ41350	399806
C10orf120	399814
LOC399815	399815
METTL10	399818
FLJ40536	399819
FLJ37035	399821
FOXI2	399823
FLJ46300	399827
LOC399829	399829
DKFZp686M1136	399832
SPRNP1	399833
DUX4L11	399839
FLJ45445	399844
LOC399851	399851
OR7E117P	399857
LOC399875	399875
NAV2-AS4	399876
RPS16P8	654170
OCM	654231
ZNF732	654254
SNORA5A	654319
SNORA8	654320
SNORA75	654321
SNORA13	654322
BCYRN1P3	654337
LOC654338	654338
LOC654340	654340
TBC1D3G	654341
LOC654342	654342
LGALS9C	654346
PRAMEF16	654348
RPL9P25	654350
NME1-NME2	654364
RPS27P3	654365
RPL37P5	654369
RPL7AP3	654370
RPS15AP4	654371
RPL12P9	654376
CHES1L1	654377
RPL7P5	654381
RPL19P2	654382
RPL13P4	654383
RPL21P15	654385
RPL26P5	654386
RPL31P6	654387
RPL32P2	654388
RPS27P2	654390
RPL31P7	654391
RPL39P4	654392
FAM138B	654412
PCNPP1	654427
LRTM2	654429
LOC654433	654433
LINC00338	654434
FER1L6	654463
KGFLP2	654466
ATP5G2P4	654480
BOLA2B	654483
ATP5J2P5	654484
ATP5J2P4	654485
ATP5J2P6	654486
FAM30C	654499
H2AFVP1	654500
IQCJ	654502
HMGB1P9	654503
FAM30B	654504
EEF1A1P25	646612
LOC646614	646614
LOC646616	646616
ATP5G1P3	646619
RPL3P8	646620
RPL27P4	646624
PRHOXNB	646625
LOC646626	646626
LOC646627	646627
LOC646629	646629
CHCHD2P8	646630
LOC646639	646639
TTC39DP	646640
RPL7L1P7	646641
SBK2	646643
LOC646644	646644
LOC646652	646652
SYNDIG1L	646658
RPS20P26	646660
LOC646663	646663
LOC646665	646665
LOC646666	646666
LOC646670	646670
RPL15P20	646672
MRPS6	64968
MRPS5	64969
MRPL41	64975
MRPL40	64976
MRPL38	64978
MRPL36	64979
MRPL34	64981
MRPL32	64983
MRPL11	65003
MRPL9	65005
MRPL1	65008
NDRG4	65009
SLC26A6	65010
SLC26A10	65012
BP23	474198
CMD1K	65014
PINK1	65018
REEP1	65055
GPBP1	65056
ACD	65057
RAPH1	65059
CDK15	65061
TMEM237	65062
NBEAL1	65065
CFLAR-AS1	65072
AOMS1	65076
ANIB3	497657
ARVD7	497658
C18orf32	497661
RRIS	497662
MRX86	503496
MS4A13	503497
LOC503519	503519
A1BG-AS1	503538
LOC503540	503540
SPRN	503542
BTF3P9	503543
FLJ35946	503569
ARGFX	503582
ARGFXP1	503583
TAAR7P	503611
TAAR4P	503612
PSORS10	503613
DEFB107B	503614
DEFB104B	503618
TPRX2P	503627
TPRX1P1	503628
DUXAP1	503630
DUXAP2	503631
DUXAP3	503632
DUXAP4	503633
DUXAP5	503634
DUXAP6	503635
DUXAP7	503636
LOC647051	647051
FAM75A1	647060
LOC647069	647069
LOC647070	647070
BRD7P2	647076
LOC647077	647077
SDHDP2	647081
PPIAP25	647085
LOC647086	647086
C7orf73	647087
CTF2P	647088
RPLP0P11	647094
RPL23AP42	647099
ELK1P1	647102
LOC647107	647107
RPL27P6	647112
FLJ36848	647115
EMBP1	647121
UQCRFS1P2	647123
LOC647132	647132
SRGAP2P2	647135
C11orf55	399879
HNRNPKP3	399881
LOC399884	399884
FLJ41423	399886
FAM180B	399888
LOC399898	399898
LOC399900	399900
LOC399904	399904
PCNXL3	399909
FLJ42102	399923
SPRYD5P	399937
LOC399939	399939
LOC399940	399940
TUBAP2	399942
C11orf87	399947
C11orf92	399948
C11orf88	399949
ST13P10	399950
MIR100HG	399959
LOC399965	399965
PATE2	399967
PATE4	399968
FLJ39051	399972
FLJ45950	399975
SNX19	399979
LOC399988	399988
FLJ44874	399990
HADHAP2	399994
FLJ46363	400002
SUPT16HP	400011
TCP1P3	400013
LOC400026	400026
LOC400027	400027
LOC400036	400036
LOC400043	400043
FLJ41278	400046
RPL26P32	400055
MKRN9P	400058
LOC400061	400061
RPS4XP1	400064
DKFZp686F0839	400070
C12orf76	400073
LOC400084	400084
FLJ37505	400087
SNX19P2	400094
LOC400099	400099
ANKRD20A19P	400110
SERTM1	400120
FLJ34747	400121
H3F3AP1	654505
3.8-1.5	353010
RPL7AP7	353013
HCG4P9	353014
HCG9P5	353019
HCG4P11	353020
ZNF429	353088
RAET1F	353089
RAET1G	353091
RAET1M	353094
RILPL1	353116
EIG2	353124
HDLC3	353125
OB10Q	353126
HDLC2	353127
AD8	353128
LCE1A	353131
LCE1B	353132
LCE1C	353133
LCE1D	353134
LCE1E	353135
LCE1F	353137
LEP7	353138
LCE2A	353139
LCE2C	353140
LCE2D	353141
LCE3A	353142
LCE3B	353143
LCE3C	353144
BP9	474199
LCE3E	353145
DSAP2	353147
TBC1D26	353149
CAP2P1	353163
TAS2R42	353164
ZLS	353173
ZACN	353174
SLCO4C1	353189
LOC353194	353194
KRT16P5	353196
KAAG1	353219
PADI6	353238
FAM103A2P	353267
ZNF445	353274
KRT26	353288
SPG23	353293
RGSL1	353299
ANKRD37	353322
KRTAP12-2	353323
SPATA12	353324
PSIP1P1	353329
KRTAP12-1	353332
KRTAP10-10	353333
GPR141	353345
AOMS2	65077
RTN4R	65078
MRPL44	65080
VPS33A	65082
NOL6	65083
TMEM135	65084
JMJD4	65094
KRI1	65095
MARCKSL1	65108
UPF3B	65109
UPF3A	65110
RSRC2	65117
PRAMEF1	65121
PRAMEF2	65122
INTS3	65123
SOWAHC	65124
WNK1	65125
FRTS	65211
PCDH15	65217
NADK	65220
ZNF643	65243
SPATS2	65244
PSORS7	65245
ZSWIM4	65249
C5orf42	65250
ZNF649	65251
MPPE1	65258
SELRC1	65260
PYCRL	65263
UBE2Z	65264
C8orf33	65265
WNK4	65266
WNK3	65267
WNK2	65268
OR2B8P	65944
STK33	65975
PLEKHA3	65977
IGSF6-DREV1	65978
PHACTR4	65979
BRD9	65980
CAPRIN2	65981
ZSCAN18	65982
GRAMD3	65983
AACS	65985
ZBTB10	65986
KCTD14	65987
ZNF747	65988
DLK2	65989
FAM173A	65990
FUNDC2	65991
DDRGK1	65992
MRPS34	65993
MGC2752	65996
FAM108A9P	647144
LOC647145	647145
LOC647150	647150
RPS15AP20	647155
ACTR3BP3	647156
RPSAP33	647158
KRT18P33	647162
LINC00371	647166
EEF1A1P14	647167
LOC647169	647169
SERPINE3	647174
LOC647175	647175
LOC647177	647177
IGHV3OR16-6	647187
RPS16P5	647190
LOC647195	647195
RPL23AP16	647201
LOC647208	647208
LOC647211	647211
C1orf81	647215
ASCL5	647219
LOC647224	647224
RPL39P15	647236
GAPDHP36	647249
LOC647253	647253
LOC647264	647264
CYP2AB1P	647265
LOC647275	647275
RPL4P4	647276
LOC647283	647283
RPL29P9	647285
TDRD9-AS1	647286
CTAGE11P	647288
HSPD1P8	647298
LOC647299	647299
LOC647302	647302
LOC647307	647307
GMNC	647309
TEX22	647310
GYG1P2	647317
VEZF1P1	647319
LOC647323	647323
LOC647349	647349
LOC647415	647415
RPL5P1	647436
FLJ20518	647476
LOC647481	647481
FLJ42392	400123
DGKZP1	400126
LOC400128	400128
SMARCE1P5	400129
RPSAP53	400141
RPS26P47	400156
C13orf35	400165
DKFZp451A211	400169
LOC400174	400174
STELLAR	400206
FLJ42220	400207
LINC00517	400208
AASTH51	544587
AASTH33	544588
AASTH19	544589
AASTH43	544590
AASTH8	544591
AASTH27	544592
AASTH53	544593
AASTH44	544594
AASTH18	544595
AASTH16	544596
AASTH15	544597
AASTH37	544598
AASTH45	544599
AASTH24	544600
AASTH46	544601
AASTH22	544602
AASTH10	544603
BW59	544614
BW56	544615
COHEN2	544616
BW35	544617
COHEN1	544618
BW37	544619
BW54	544620
BW55	544621
BW36	544622
HRTRT1	544623
BW69	544624
BW53	544625
BW52	544626
BW72	544627
BW70	544628
BW64	544629
BW57	544630
SLEP2	544631
BW61	544632
BW71	544633
BW60	544634
BW66	544635
BW58	544636
BW62	544637
BW68	544638
BW67	544639
BW63	544640
SLEP1	544650
DFNA53	353347
ZNF233	353355
TICAM2	353376
POLN	353497
BMP8A	353500
PKD1P6	353511
PKD1P4	353512
VCY1B	353513
LILRA5	353514
XKRY2	353515
BPIFB3	359710
RN18S2P	359724
MRP63P2	359729
MRP63P3	359730
MRP63P7	359731
MRP63P8	359732
MRP63P9	359733
MRPL11P3	359734
MRPL14P1	359735
MRPL15P1	359736
MRPL20P1	359737
MRPL22P1	359738
MRPL3P1	359739
MRPL30P1	359740
MRPL32P1	359741
MRPL35P1	359742
MRPL35P2	359743
MRPL35P3	359744
MRPL35P4	359745
MRPL42P3	359746
MRPL45P1	359747
MRPL49P1	359748
MRPL50P2	359749
MRPL50P3	359750
MRPL50P4	359751
MRPL53P1	359752
MRPS10P1	359753
MRPS10P5	359754
MRPS15P1	359755
MRPS15P2	359756
MRPS17P3	359757
MRPS17P5	359758
MRPS17P6	359759
MRPS17P9	359760
MRPS18AP1	359761
RASL11B	65997
C11orf95	65998
LRRC61	65999
TMEM108	66000
MLVI4	66001
CYP4F12	66002
LYNX1	66004
CHID1	66005
TRAK2	66008
SLC2A11	66035
MTMR9	66036
BOLL	66037
DUSP26	78986
CRELD1	78987
MRP63	78988
COLEC11	78989
OTUB2	78990
PCYOX1L	78991
YIPF2	78992
PRR14	78994
C17orf53	78995
C7orf49	78996
GDAP1L1	78997
C8orf51	78998
LRFN4	78999
C1orf135	79000
VKORC1	79001
C19orf43	79002
MIS12	79003
CUEDC2	79004
SCNM1	79005
METRN	79006
DBNDD1	79007
SLX1B	79008
DDX50	79009
CAMKV	79012
LOC79015	79015
DDA1	79016
GGCT	79017
C17orf39	79018
CENPM	79019
C7orf25	79020
TMEM106C	79022
NUP37	79023
C13orf44	79024
C20orf195	79025
AHNAK	79026
ZNF655	79027
SPATA5L1	79029
GAPDHP23	391075
HSD3BP1	391076
LOC647502	647502
LOC647503	647503
CNN2P4	647507
LOC647532	647532
PFN1P12	647569
LOC647589	647589
LOC647633	647633
LOC647654	647654
FLJ40039	647662
CDC27P1	647696
LOC647859	647859
LOC647946	647946
LOC647979	647979
LOC647983	647983
LOC647996	647996
RPL7P23	648000
LOC648044	648044
LOC648149	648149
RPL37P23	648217
LOC648262	648262
TERF1P4	648283
RPL23AP57	648294
VN2R9P	648315
RPS29P9	648343
FAM108A4P	648359
LOC648442	648442
LOC648532	648532
LOC648570	648570
TSSK5P1	648630
LOC648691	648691
LOC648726	648726
RPS15AP24	648729
LOC648740	648740
LOC648761	648761
LOC648771	648771
LOC648774	648774
PPP1R3G	648791
LOC648809	648809
HMGN2P18	648822
LOC648927	648927
LOC648934	648934
LOC648947	648947
BCRP5	648980
FLJ43826	342666
STAC2	342667
PGDP1	342705
KRT8P5	342732
MRPS17P7	342776
SSX4B	548313
SPG28	548316
FAM27A	548321
C9orf133	548324
MRX85	548327
MAGOH2	548332
SLX1A	548593
KIR3DP1	548594
CKMT1A	548596
PHBP7	548599
DUTP1	548637
POLR2J3	548644
DNAJC25	548645
LOC550112	550112
LOC550113	550113
SPG26	550623
KTCN4	550624
ANIC	550625
FHASD	550626
CCDC157	550631
TELM	550641
LOC550643	550643
LOC550644	550644
NCRNA00249	552852
NCRNA00250	552853
LINC00251	552859
SAMD12-AS1	552860
FAM67A	552867
FAM67B	552868
VENTXP6	552879
ATXN7L3B	552889
DNAJC25-GNG10	552891
BOLA2	552900
LOC553103	553103
FERP1	553112
PEF1	553115
RPL39P5	553117
STK33P1	553118
TLK2P2	553121
KIR2DL5B	553128
LOC553137	553137
LOC553139	553139
SLEP3	553140
BW88	553141
AASTH29	553142
BW65	553143
AASTH56	553144
AASTH32	553145
AASTH41	553146
AASTH28	553147
MRPS18BP1	359762
MRPS18BP2	359763
MRPS18CP3	359764
MRPS18CP5	359765
MRPS21P2	359766
MRPS21P3	359767
MRPS21P4	359768
MRPS21P5	359769
MRPS21P6	359770
MRPS21P7	359771
MRPS21P9	359772
MRPS22P1	359773
MRPS29P2	359774
MRPS33P2	359775
MRPS33P3	359776
MRPS33P4	359777
MRPS35P2	359778
MIRLET7BHG	400931
FLJ46257	400932
FLJ44385	400934
IL17REL	400935
LOC400940	400940
LINC00487	400941
LOC400943	400943
FLJ41481	400945
FLJ12334	400946
FKSG49	400949
LOC400950	400950
UNQ6975	400952
EML6	400954
FLJ30838	400955
FLJ16341	400957
LOC400958	400958
PCBP1-AS1	400960
PAIP2B	400961
RPS2P17	400963
LOC400965	400965
RGPD1	400966
LOC400968	400968
OR7E102P	400984
ANKRD36C	400986
FLJ44006	400997
FLJ42351	400999
LOC401002	401002
NF1P8	401007
LOC401010	401010
DKFZp686O1327	401014
CTAGE14P	401018
RPS15P4	401019
GAPDHP58	391077
HSD3BP5	391081
LOC391092	391092
KRT8P28	391099
RPLP0P4	391102
VHLL	391104
VDAC1P9	391106
OR10K2	391107
OR10K1	391109
OR10R3P	391110
OR6Y1	391112
OR6K3	391114
OR6K5P	391115
OR10J2P	391117
OR10J7P	391119
OR10J9P	391120
OR10J4	391121
VSIG8	391123
RPL27AP2	391124
RPL26P12	391126
RPS17P6	391130
RPL4P3	391135
LOC391136	391136
RPS15P3	391137
GOT2P2	391139
RPL13P7	391140
RPL10P4	391151
KRT8P29	391155
TFDP1P	391158
ARPC3P2	391160
GAPDHP24	391162
RPS26P17	391165
RPS3AP7	391168
CDKN2AIPNLP1	391169
LOC391171	391171
LOC391174	391174
RPL23AP15	391175
KRT18P32	391179
RPL6P3	391181
RSL24D1P4	391183
OR11L1	391189
OR2L8	391190
OR2AK2	391191
OR2L3	391192
OR2M2	391194
LOC342784	342784
RPS2P6	342808
ANKRD62	342850
VSTM2B	342865
ZNF850	342892
NCCRP1	342897
SYCN	342898
LEUTX	342900
ZNF404	342908
ZNF284	342909
C19orf81	342918
ZNF677	342926
RFPL4A	342931
BW22	474200
ZSCAN5B	342933
ZSCAN22	342945
NANOS3	342977
PALM3	342979
RPL34P34	342994
RD3	343035
CYCSP51	343045
LOC343052	343052
AADACL4	343066
PRAMEF5	343068
HNRNPCL1	343069
PRAMEF9	343070
PRAMEF10	343071
CCDC18	343099
LOC343165	343165
OR6F1	343169
OR14K1	343170
OR2W3	343171
OR2T8	343172
OR2T3	343173
RPS2P11	343184
MYBPHL	343263
ADH5P2	343296
RPL10AP4	343301
KRT18P28	343326
FDPSP1	343332
GAPDHP20	343338
NBPF2P	343381
OR10R2	343406
OR10J8P	343409
FCRL6	343413
KCNT2	343450
BARHL2	343472
HSP90B3P	343477
RPL6P2	343495
NBPF7	343505
LOC343508	343508
LOC553148	553148
PRR5-ARHGAP8	553158
MYP7	553190
MYP8	553192
MYP9	553194
MYP10	553195
EEF1A1P31	553820
LOC553939	553939
LFS3	553989
LGMD1G	553991
MGR7	553992
DUX4L9	554045
C1DP1	554049
LOC554174	554174
DNM1P33	554175
FCMTE2	554188
LOC554201	554201
MIR31HG	554202
JPX	554203
LOC554206	554206
LOC554207	554207
MIR429	554210
MIR448	554212
MIR449A	554213
MIR450A1	554214
LOC554223	554223
PPIP5K1P1	554224
STRCP1	554225
ANKRD30BL	554226
RPL36AP40	554234
ASPDH	554235
DPY19L2P1	554236
LOC554247	554247
LOC554249	554249
GDF5OS	554250
FBXO48	554251
C1orf98	554279
FAM72C	554282
KIR2DP1	554300
BTF3P12	652963
BTF3P3	652964
SNORA48	652965
SNORD10	652966
GATSL3	652968
SLC6A21P	652969
C9orf29	652972
RPL17P2	652974
RPL21P6	652975
RPL7AP2	652978
RPS28P1	652980
RPL35AP2	652983
RPL7AP4	652985
LOC652990	652990
LOC401021	401021
LOC401022	401022
FSIP2	401024
C2orf66	401027
ASB18	401036
LOC401037	401037
FLJ43879	401039
FLJ45964	401040
FLJ40712	401044
FLJ41327	401045
LOC401052	401052
IQCF3	401067
LOC401068	401068
LOC401074	401074
CAP1P1	401076
FLJ22763	401081
FLJ25363	401082
C3orf72	401089
LOC401093	401093
C3orf80	401097
LOC401098	401098
FLJ46066	401103
FLJ42393	401105
FLJ34208	401106
LOC401109	401109
FLJ41130	401113
FLJ35816	401114
C4orf48	401115
FLJ45721	401123
DTHD1	401124
LOC401127	401127
LOC401131	401131
LOC401134	401134
SYT14L	401135
TMPRSS11BNL	401136
C4orf40	401137
AMTN	401138
FAM190A	401145
FLJ14186	401149
C4orf3	401152
FLJ44477	401157
LOC401164	401164
FLJ44896	401166
FLJ33360	401172
LOC401176	401176
LOC401177	401177
LOC401180	401180
LOC401188	401188
RGS7BP	401190
FLJ46010	401191
RPS25P6	401206
C5orf63	401207
FLJ44796	401209
LOC401218	401218
LOC401220	401220
FLJ31183	401225
FLJ46552	401230
OR2T33	391195
OR2M7	391196
OR2G6	391211
LOC391230	391230
LOC391239	391239
HDHD1P3	391242
LOC391247	391247
SPINT4	391253
KRT18P4	391256
SUMO1P1	391257
CNN2P7	391266
ANKRD20A11P	391267
ANKRD20A18P	391269
THUMPD1P1	391276
OR7E23P	391279
RPL23AP12	391282
LOC391322	391322
LOC391334	391334
C2orf90	391343
LOC391349	391349
PTRHD1	391356
LOC391358	391358
LOC391359	391359
SULT6B1	391365
GAPDHP25	391367
RPS12P4	391370
LOC391378	391378
LOC391383	391383
RPSAP28	391387
LOC391405	391405
SEPHS1P7	391428
LOC391436	391436
LOC391448	391448
KRT18P46	391458
RPSAP24	391462
LOC391465	391465
IMPDH1P7	391467
LOC391470	391470
LOC391472	391472
DYTN	391475
KRT8P30	391485
RPL23AP26	391490
GAMTP1	391491
OR5S1P	391496
RPL23AP38	391504
ATP6V1E1P1	343515
TCTEX1D4	343521
OR2T29	343563
ARHGAP40	343578
RSPO4	343637
TGM6	343641
XKR7	343702
CYCSP42	343727
MRPL51P2	343819
RPS10P30	343851
MRPS18CP6	343901
MSGN1	343930
GLULP6	343981
C2orf55	343990
FIGLA	344018
NOTO	344022
LOC344065	344065
RPL5P7	344178
EVX2	344191
KRT8P10	344320
ST13P2	344328
FABP5P10	344332
SLC25A5P2	344371
LOC344382	344382
CDKL4	344387
PRORSD1P	344405
RPS12P3	344423
AOX2P	344454
KRT18P39	344462
RPL12P17	344471
SH3RF3	344558
GPR148	344561
LOC344593	344593
LOC344595	344595
LOC344653	344653
LRRIQ4	344657
SAMD7	344658
HNRNPA1P21	344697
CCDC75P1	344709
OR7E140P	344729
HNRNPA1P20	344741
AADACL2	344752
GPR149	344758
VN2R1P	344760
ZNF860	344787
TMPRSS7	344805
SKOR2	652991
LOC652993	652993
UCA1	652995
TBC1D3P3	653017
TBC1D3P4	653018
REXO1L4P	653042
PTPN20C	653045
XAGE1C	653048
LOC653061	653061
XAGE1E	653067
LOC653071	653071
GOLGA8J	653073
LOC653075	653075
RPL21P98	653079
LOC653080	653080
ZDHHC11B	653082
CXADRP1	653108
FAM86FP	653113
FAM74A2	653114
LOC653115	653115
ZBTB8A	653121
LSM12P1	653122
FAM74A6	653123
LOC653125	653125
PTPN20A	653129
C2orf84	653140
ANXA8	653145
RPL26P30	653147
NBPF6	653149
LOC653155	653155
RPL21P53	653156
LOC653160	653160
RPSAP9	653162
LCN1P2	653163
OR1D4	653166
TSPY6P	653174
LOC653175	653175
GUSBP3	653188
BTF3L4P2	653189
ABCC6P1	653190
TRIM43B	653192
LOC653194	653194
FAM115B	653199
LOC653203	653203
PPIAP22	653214
XAGE1A	653219
XAGE1B	653220
SRP9P1	653226
DKFZP686I15217	401232
HTATSF1P2	401233
FLJ23152	401236
LINC00340	401237
LOC401242	401242
LINC00243	401247
MCCD1	401250
SAPCD1	401251
LINC00336	401253
RAB44	401258
FLJ41649	401260
FLJ38717	401261
CRIP3	401262
FLJ37798	401264
KLHL31	401265
FLJ27255	401281
DKFZp451B082	401282
TCP10L2	401285
LOC401286	401286
DKFZp686L13185	401287
LINC00242	401288
FLJ38122	401289
LOC401296	401296
ZNF815	401303
LOC401312	401312
LOC401316	401316
LOC401317	401317
LOC401320	401320
LOC401321	401321
LOC401324	401324
RASA4P	401331
C7orf65	401335
FLJ45974	401337
LOC401357	401357
GTF2IRD2P1	401375
LRRD1	401387
FLJ42280	401388
AZGP1P2	401393
LOC401396	401396
LOC401397	401397
PRRT4	401399
LOC401400	401400
RAB19	401409
LOC401410	401410
OR2A7	401427
OR2A20P	401428
LOC613206	613206
DEFB135	613209
DEFB136	613210
DEFB134	613211
CTXN3	613212
HIGD1C	613227
DEFA1A3	613253
PGAM1P4	391508
VENTXP7	391518
